id,symbol,direction,score,opened_at,pnl_pips_flat12,outcome_flat12,actual_pnl_pips,threshold,cum_pips
55,NZDUSD,LONG,60.0,2026-03-31 02:00:42.849806+00:00,-11.099999999999444,SL,-11.5,60,-1.7282937827699048
56,EURAUD,LONG,85.0,2026-03-31 11:02:11.707133+00:00,-16.300000000000203,SL,-22.7,60,-18.028293782770106
57,EURGBP,SHORT,80.0,2026-03-31 11:08:31.922124+00:00,-8.412619361859441,SL,-8.00000000000023,60,-26.440913144629548
58,USDCHF,LONG,80.0,2026-03-31 12:01:22.097110+00:00,12.0,TP,32.49999999999975,60,-14.440913144629548
60,USDCHF,SHORT,70.0,2026-03-31 19:38:46.410732+00:00,12.0,TP,-15.399999999999858,60,-2.4409131446295476
61,NZDUSD,LONG,65.0,2026-04-01 13:13:43.697634+00:00,-11.900000000000244,SL,-5.199999999999649,60,-14.340913144629791
62,EURAUD,SHORT,70.0,2026-04-01 17:00:26.946138+00:00,-17.000000000000348,SL,-17.1,60,-31.34091314463014
63,EURAUD,LONG,75.0,2026-04-01 20:00:23.244413+00:00,12.0,TP,6.5,60,-19.34091314463014
64,NZDUSD,SHORT,64.58,2026-04-01 23:00:49.854960+00:00,12.0,TP,-7.900000000000684,60,-7.340913144630139
65,EURUSD,SHORT,80.0,2026-04-02 03:57:06.766868+00:00,12.0,TP,-24.200000000000887,60,4.659086855369861
66,EURGBP,LONG,76.35,2026-04-02 03:57:07.266806+00:00,12.0,TP,-3.6000000000002697,60,16.65908685536986
67,USDCHF,SHORT,69.14,2026-04-02 13:01:18.334889+00:00,12.0,TP,3.7,60,28.65908685536986
68,USDCHF,LONG,77.4,2026-04-02 15:57:45.567286+00:00,-12.000000000000899,SL,-8.60000000000083,60,16.65908685536896
69,NZDUSD,SHORT,77.72,2026-04-03 00:00:35.858040+00:00,12.0,TP,7.669312624473346,60,28.65908685536896
70,EURGBP,SHORT,80.0,2026-04-03 02:00:45.566028+00:00,12.0,TP,-13.999999999999568,60,40.65908685536896
71,EURAUD,SHORT,85.0,2026-04-03 13:00:39.234689+00:00,12.0,TP,-5.100000000000104,60,52.65908685536896
72,EURAUD,LONG,85.0,2026-04-03 17:00:59.823409+00:00,12.0,TP,9.740051198854792,60,64.65908685536897
73,EURAUD,SHORT,90.0,2026-04-05 23:00:27.844590+00:00,12.0,TP,26.123113914405582,60,76.65908685536897
74,EURGBP,SHORT,75.0,2026-04-06 02:00:59.333085+00:00,12.0,TP,-6.599999999999939,60,88.65908685536897
75,EURUSD,LONG,80.0,2026-04-06 16:00:06.036099+00:00,-14.836591984914715,SL,-7.299999999998974,60,73.82249487045425
76,USDCHF,SHORT,80.0,2026-04-06 16:01:07.124467+00:00,12.0,TP,-9.20000000000032,60,85.82249487045425
77,EURAUD,SHORT,80.0,2026-04-07 00:29:26.227920+00:00,-32.60567633263545,SL,-32.70000000000106,60,53.2168185378188
78,NZDUSD,SHORT,85.0,2026-04-07 09:00:44.260584+00:00,12.0,TP,15.499999999999403,60,65.2168185378188
79,EURUSD,SHORT,85.0,2026-04-07 13:29:48.215761+00:00,-19.78858282437379,SL,-20.000000000000018,60,45.428235713445005
80,NZDUSD,LONG,70.0,2026-04-07 14:22:02.730532+00:00,12.0,TP,22.699999999999942,60,57.428235713445005
81,USDCHF,SHORT,80.0,2026-04-07 19:00:04.369635+00:00,12.0,TP,15.699999999999603,60,69.428235713445
82,EURGBP,SHORT,65.0,2026-04-08 00:53:09.657220+00:00,12.0,TP,14.57031420219157,60,81.428235713445
83,USDCHF,LONG,60.0,2026-04-08 13:32:16.816714+00:00,12.0,TP,38.3,60,93.428235713445
84,EURAUD,SHORT,69.26,2026-04-08 15:13:49.806927+00:00,12.0,TP,-31.599999999998296,60,105.428235713445
85,NZDUSD,LONG,70.0,2026-04-08 23:00:08.094077+00:00,12.0,TP,-1.100000000000545,60,117.428235713445
86,EURUSD,LONG,70.0,2026-04-09 05:00:03.292219+00:00,-8.999999999999009,SL,-9.300000000000974,60,108.428235713446
87,USDCHF,SHORT,80.0,2026-04-09 13:00:32.523500+00:00,12.0,TP,-7.399999999999629,60,120.428235713446
89,NZDUSD,LONG,85.0,2026-04-10 02:00:58.659637+00:00,-15.183738373498734,SL,-9.100000000000774,60,105.24449733994726
91,EURGBP,LONG,75.0,2026-04-10 08:51:48.001246+00:00,-8.866864357001125,SL,3.1800000000001827,60,96.37763298294614
92,EURGBP,SHORT,90.0,2026-04-10 15:36:51.456834+00:00,-8.099999999999774,SL,-8.099999999999774,60,88.27763298294636
93,USDCHF,SHORT,79.85,2026-04-10 17:16:17.710045+00:00,-17.828218687760966,SL,-17.800000000000036,60,70.44941429518539
94,EURJPY,LONG,86.29,2026-04-13 00:39:36.434032+00:00,12.0,TP,10.29356601327038,60,82.44941429518539
95,EURUSD,LONG,84.17,2026-04-13 02:01:00.450274+00:00,12.0,TP,-3.4000000000000696,60,94.44941429518539
96,CHFJPY,SHORT,70.0,2026-04-13 03:00:15.514793+00:00,12.0,TP,-21.000000000000796,60,106.44941429518539
97,EURGBP,LONG,85.0,2026-04-13 06:46:11.868765+00:00,-10.39993987652199,SL,-9.799999999999809,60,96.04947441866341
98,EURAUD,SHORT,60.0,2026-04-13 08:03:34.612923+00:00,-18.800000000001038,SL,-18.80000000000104,60,77.24947441866237
99,USDCHF,SHORT,79.85,2026-04-13 11:15:23.715615+00:00,-17.599999999999838,SL,-17.599999999999838,60,59.649474418662535
100,NZDUSD,LONG,70.0,2026-04-13 14:00:44.730523+00:00,12.0,TP,29.94057417466922,60,71.64947441866254
101,EURAUD,SHORT,60.0,2026-04-13 14:21:59.322348+00:00,12.0,TP,-17.80000000000115,60,83.64947441866254
102,EURGBP,SHORT,60.0,2026-04-14 05:00:42.856735+00:00,-8.324757146130901,SL,-8.324757146130901,60,75.32471727253163
103,NZDUSD,LONG,85.0,2026-04-14 23:45:56.404833+00:00,-9.936103163195042,SL,-9.936103163195042,60,65.38861410933659
104,CHFJPY,LONG,85.69,2026-04-15 01:41:33.683612+00:00,-30.810327897549428,SL,-20.09999999999934,60,34.57828621178716
105,EURGBP,LONG,60.0,2026-04-15 03:00:57.621747+00:00,12.0,TP,4.485436549797273,60,46.57828621178716
106,EURJPY,LONG,90.0,2026-04-15 05:07:27.171492+00:00,12.0,TP,2.5200000000000955,60,58.57828621178716
107,USDCHF,SHORT,70.0,2026-04-15 08:12:17.411997+00:00,-11.200000000000099,SL,-11.2000000000001,60,47.37828621178706
108,GBPJPY,LONG,60.1,2026-04-15 11:11:07.509577+00:00,12.0,TP,30.493075602065577,60,59.37828621178706
109,EURUSD,LONG,100.0,2026-04-15 15:17:59.553839+00:00,12.0,TP,0.99999999999989,60,71.37828621178706
110,CHFJPY,SHORT,70.0,2026-04-15 17:00:53.282377+00:00,12.0,TP,20.057100903511017,60,83.37828621178706
111,USDCHF,SHORT,90.0,2026-04-16 02:00:59.143716+00:00,12.0,TP,10.7999999999997,60,95.37828621178706
112,EURJPY,LONG,74.57,2026-04-16 07:22:34.395502+00:00,12.0,TP,12.899999999999068,60,107.37828621178706
114,GBPJPY,LONG,85.0,2026-04-16 14:00:44.911201+00:00,-22.90000000000134,SL,-22.90000000000134,60,84.47828621178571
115,CHFJPY,LONG,65.4,2026-04-17 01:00:40.378384+00:00,12.0,TP,5.400000000000205,60,96.47828621178571
