time,open,high,low,close,tick_volume,spread,real_volume,t
1548673200,11234.2,11271.2,11224.7,11263.7,3629,100,0,2019-01-28 11:00:00+00:00
1548676800,11263.7,11276.1,11245.6,11251.1,3127,100,0,2019-01-28 12:00:00+00:00
1548680400,11249.8,11257.6,11241.1,11249.6,2819,100,0,2019-01-28 13:00:00+00:00
1548684000,11249.8,11263.1,11233.1,11235.6,2780,100,0,2019-01-28 14:00:00+00:00
1548687600,11235.1,11247.3,11225.8,11232.6,2583,100,0,2019-01-28 15:00:00+00:00
1548691200,11232.6,11235.1,11203.1,11209.1,7250,100,0,2019-01-28 16:00:00+00:00
1548694800,11208.8,11224.1,11194.6,11205.8,7373,100,0,2019-01-28 17:00:00+00:00
1548698400,11205.8,11223.3,11181.3,11184.6,7026,100,0,2019-01-28 18:00:00+00:00
1548702000,11184.6,11211.1,11177.6,11202.6,4250,200,0,2019-01-28 19:00:00+00:00
1548705600,11202.1,11225.1,11200.6,11220.8,2881,200,0,2019-01-28 20:00:00+00:00
1548709200,11220.8,11244.1,11215.6,11238.1,2337,200,0,2019-01-28 21:00:00+00:00
1548712800,11238.1,11247.8,11232.3,11238.3,2115,200,0,2019-01-28 22:00:00+00:00
1548716400,11235.3,11236.0,11223.6,11228.3,1430,800,0,2019-01-28 23:00:00+00:00
1548723600,11218.8,11219.5,11205.7,11205.7,799,800,0,2019-01-29 01:00:00+00:00
1548727200,11205.9,11216.7,11183.0,11183.7,1198,600,0,2019-01-29 02:00:00+00:00
1548730800,11184.0,11198.0,11178.7,11195.5,567,600,0,2019-01-29 03:00:00+00:00
1548734400,11195.5,11198.0,11182.5,11190.7,402,600,0,2019-01-29 04:00:00+00:00
1548738000,11190.7,11204.0,11190.5,11198.5,351,600,0,2019-01-29 05:00:00+00:00
1548741600,11198.5,11208.7,11197.5,11205.5,248,600,0,2019-01-29 06:00:00+00:00
1548745200,11205.5,11223.2,11203.5,11221.7,372,600,0,2019-01-29 07:00:00+00:00
1548748800,11221.7,11232.5,11211.5,11212.2,426,600,0,2019-01-29 08:00:00+00:00
1548752400,11211.0,11222.0,11199.5,11203.5,1790,100,0,2019-01-29 09:00:00+00:00
1548756000,11203.5,11215.5,11160.0,11213.5,6425,100,0,2019-01-29 10:00:00+00:00
1548759600,11213.5,11222.2,11193.0,11211.7,4142,100,0,2019-01-29 11:00:00+00:00
1548763200,11211.7,11228.5,11193.7,11217.2,3726,100,0,2019-01-29 12:00:00+00:00
1548766800,11217.2,11230.5,11206.5,11229.7,2875,100,0,2019-01-29 13:00:00+00:00
1548770400,11229.7,11240.0,11218.7,11228.5,3191,100,0,2019-01-29 14:00:00+00:00
1548774000,11228.7,11250.0,11228.5,11237.0,3282,100,0,2019-01-29 15:00:00+00:00
1548777600,11237.0,11246.7,11223.2,11243.5,5048,100,0,2019-01-29 16:00:00+00:00
1548781200,11243.5,11277.0,11225.0,11230.0,8386,100,0,2019-01-29 17:00:00+00:00
1548784800,11230.0,11233.5,11208.2,11226.5,6764,100,0,2019-01-29 18:00:00+00:00
1548788400,11226.5,11233.5,11220.2,11224.5,3307,200,0,2019-01-29 19:00:00+00:00
1548792000,11224.5,11235.2,11219.5,11233.0,2672,200,0,2019-01-29 20:00:00+00:00
1548795600,11233.0,11233.0,11211.2,11212.0,2225,200,0,2019-01-29 21:00:00+00:00
1548799200,11212.0,11227.0,11204.2,11207.5,2641,200,0,2019-01-29 22:00:00+00:00
1548802800,11204.5,11247.5,11195.2,11238.4,2850,800,0,2019-01-29 23:00:00+00:00
1548806400,11238.4,11238.4,11238.4,11238.4,2,800,0,2019-01-30 00:00:00+00:00
1548810000,11246.2,11246.5,11222.7,11222.7,953,800,0,2019-01-30 01:00:00+00:00
1548813600,11223.2,11226.6,11203.2,11206.9,1120,600,0,2019-01-30 02:00:00+00:00
1548817200,11206.9,11212.9,11186.2,11204.7,544,600,0,2019-01-30 03:00:00+00:00
1548820800,11204.7,11208.4,11197.4,11201.9,348,600,0,2019-01-30 04:00:00+00:00
1548824400,11201.9,11223.7,11200.9,11214.7,315,600,0,2019-01-30 05:00:00+00:00
1548828000,11214.7,11215.7,11204.7,11208.7,194,600,0,2019-01-30 06:00:00+00:00
1548831600,11208.7,11210.4,11193.2,11194.9,338,600,0,2019-01-30 07:00:00+00:00
1548835200,11194.9,11207.7,11194.4,11205.9,417,600,0,2019-01-30 08:00:00+00:00
1548838800,11206.4,11212.2,11183.2,11201.2,2070,100,0,2019-01-30 09:00:00+00:00
1548842400,11200.9,11215.4,11170.9,11213.4,5577,100,0,2019-01-30 10:00:00+00:00
1548846000,11212.9,11213.7,11178.4,11180.9,3458,100,0,2019-01-30 11:00:00+00:00
1548849600,11180.9,11191.9,11157.2,11175.7,3374,100,0,2019-01-30 12:00:00+00:00
1548853200,11175.7,11191.4,11168.9,11186.7,2760,100,0,2019-01-30 13:00:00+00:00
